station_id,station_latitude,station_longitude,"(34.6951242, 135.1978525)","(35.6580681, 139.7515992)","(33.5892157, 130.3928134)","(35.6465721, 139.6532473)","(34.7053617, 135.5100252)","(35.6617773, 139.7040506)","(35.6995657, 139.6364379)","(34.3862445, 132.4550176)","(35.6721142, 139.7708253)","(35.6938401, 139.7035494)","(35.6414629, 139.6981712)","(34.7594526, 135.51686)","(35.7140142, 139.4078431)","(33.5913576, 130.4148783)","(34.7108955, 137.7259397)","(43.0554601, 141.3409556)","(35.6749184, 139.736775)","(35.6706505, 139.7718614)","(34.7569503, 134.8411775)","(35.6940027, 139.7535951)","(34.6812614, 135.5098009)","(35.602201, 139.6976891)","(34.7375965, 135.3415643)","(35.629564, 139.6849922)","(43.7706355, 142.364819)","(35.7756644, 139.8044788)","(34.6762311, 135.4860587)","(33.3192865, 130.5083735)","(38.2690761, 140.8704029)","(35.546631, 139.4386186)","(35.7177841, 139.56626)","(35.7356234, 139.6516577)","(33.8808817, 130.8734191)","(35.7261178, 139.7166049)","(35.6092261, 139.7301861)","(34.7012792, 135.5280905)","(35.7379419, 139.7310979)","(35.662665, 139.6682677)","(43.0908503, 141.3408314)","(33.5902074, 130.3976602)","(33.5808273, 130.3507639)","(43.0364075, 141.4747892)","(44.0206319, 144.2733983)","(34.7202277, 135.265455)","(35.6427447, 139.6413873)","(43.0744699, 141.3008887)","(35.6728535, 139.8174097)","(35.7511648, 139.7092437)","(33.5756863, 130.3699764)","(35.0955842, 138.8634925)","(34.638969, 135.5184958)","(33.5819411, 130.3484363)","(35.6092076, 139.6693609)","(35.712607, 139.7799956)","(33.5573203, 130.195555)","(35.704686, 139.5754071)","(42.9941431, 143.1979595)","(35.7528042, 139.7334805)","(34.6923371, 135.4722289)","(33.5615691, 130.4264283)","(35.6994733, 139.5029916)","(34.4858993, 133.3623127)","(35.7262319, 139.7232404)","(35.6921398, 139.6854735)","(35.7080677, 139.752167)","(34.5732536, 135.4831008)","(35.6021252, 139.6719581)","(33.8810679, 130.881838)","(35.7248234, 139.7159634)","(33.5869938, 130.3948938)","(35.7043442, 139.7914285)","(34.7997673, 135.3600729)","(35.6692904, 139.7070557)","(37.3718999, 138.5589836)","(34.7337339, 135.4063757)","(35.6712704, 139.7969871)","(37.9163674, 139.0363265)","(35.5612568, 139.7160511)","(37.8742227, 138.9719402)","(33.8664649, 130.7649232)","(35.7268018, 139.7581383)","(35.6689735, 139.4776614)","(34.9751398, 138.3832429)","(37.4462652, 138.8512772)","(35.7435748, 139.8471797)","(35.7118769, 139.7966971)","(34.6793301, 135.6010123)","(35.6995366, 139.8265727)","(35.7066569, 139.8684267)","(35.6429619, 139.6700376)","(35.7253002, 139.6961875)","(34.6882414, 135.1872537)","(34.815149, 134.6853528)","(35.6265683, 139.7258581)","(34.3889694, 132.4630947)","(33.5858162, 130.3986935)","(34.6647437, 135.5034436)","(35.6956944, 139.7593864)","(35.6593968, 139.6964402)","(35.7073985, 139.6638354)","(35.7322863, 139.710247)","(35.7081457, 139.666288)","(34.7660929, 135.6280998)","(35.6641222, 139.729426)","(43.0568187, 141.3539573)","(33.2119674, 130.5579082)","(34.6876966, 135.4954131)","(35.6532174, 139.7110363)"
aichi__kanie-kana__kanye,35.1366666667,136.791666667,153.659519402,275.034167765,613.01447977,266.05090955,126.507440128,270.895543739,265.795760737,405.627170446,277.048630069,271.587219945,269.929893171,123.738216096,246.05807983,610.993555755,97.5629074673,962.797663376,274.091795665,277.108183684,183.080415988,276.018471579,127.577138162,269.079916489,139.678552584,268.50582273,1071.25189796,282.524738122,129.794254624,612.879992154,503.545138556,244.879526336,260.071587373,268.046498718,560.943964976,273.52404604,272.116138894,125.157650119,275.09808215,267.742323011,966.340993612,612.552627558,617.014204724,965.665285461,1176.15107996,146.898109685,264.91395046,963.301793031,281.198837918,273.5144842,615.495707892,188.917170435,128.815273569,617.181428878,266.694769162,278.790839705,631.525723127,260.540919427,1032.8476108,275.688234738,130.259732145,611.008886419,254.030149035,321.955785109,274.111920403,269.948595496,276.2231551,135.005314901,266.784199576,560.189750872,273.435256188,612.907283374,279.607129768,135.974152978,271.330386781,294.513524392,134.221005181,279.351489363,368.15637965,269.95405075,361.126817338,571.033854963,277.203979112,251.028224095,146.29323527,316.067659215,285.471156391,280.249971594,120.060042914,282.607049021,286.476360102,267.462782827,271.703848681,154.827217393,195.613249784,272.07998503,404.835279476,612.612527294,128.855168095,276.570327649,270.167479424,268.40608714,273.118475267,268.64089427,113.955806357,273.198769082,963.391653045,612.955034347,128.502929327,271.326824752
aichi__kayama-kana__dekiyama____2005-12-05,35.095,137.416666667,207.599744134,221.169678589,667.352624778,212.254800265,179.54258712,217.142964816,212.511174471,461.064904209,223.270020414,218.116969418,216.013304152,177.526805256,193.466842403,665.321088025,51.1347639675,946.445663602,220.395299225,223.315563192,238.285634691,222.45660773,180.249284637,214.837755563,193.721930252,214.509954543,1052.69000273,229.58560315,182.495238666,666.266842559,468.281146136,190.558320445,207.116678852,215.069091638,615.795401817,220.318851545,217.883691501,178.055213826,221.970749002,214.061028322,950.08106222,666.88998332,671.359800746,948.692605766,1151.94854344,200.944317197,211.105054598,947.170921957,227.349959923,220.555950399,669.811553171,131.923636238,180.780044116,671.532042701,212.552660477,225.341838362,685.919521965,207.43669237,1009.08358232,222.692207085,183.257645779,665.238604643,201.041888723,377.129052112,220.894213489,216.497815253,222.786599139,186.093334596,212.579400311,615.036107805,220.21959035,667.237289779,226.066031538,190.692808463,217.637615645,272.717805005,188.024073386,225.522609262,345.053755226,215.363985749,338.417045103,625.914947433,223.921532738,197.792265795,89.195698093,291.002350781,232.163915131,226.763938339,172.258880131,228.963653048,232.821032936,213.606207633,218.533381129,208.718202048,251.388975,217.994973226,460.277506645,666.936140595,181.301923143,223.012608602,216.407569177,215.13757144,219.982879705,215.374230223,167.43443672,219.422566502,946.987461697,665.922404883,181.335591536,217.488805277
aichi__kohara-kana__obara,35.2283333333,137.285,199.583163986,228.962571962,659.070692131,219.97959515,172.166365021,224.824989002,219.743586583,451.665671224,230.97796211,225.525810541,223.858266025,169.593517955,200.061502734,657.048991254,70.1193401466,936.721628423,228.022570214,231.037312094,229.151968714,229.95370245,173.12692569,223.016523593,185.609325197,222.434944751,1043.68185069,236.505793198,175.358243094,658.818500791,465.092690793,198.825435176,214.043455298,222.019061111,607.015367374,227.47918634,226.051886898,170.772291869,229.05970491,221.672977631,940.330404019,658.608775151,663.071012933,939.158523477,1144.82593328,192.836393902,218.842497382,937.380221084,235.127465307,227.490660369,661.550439709,144.563757844,174.128800926,663.238572829,220.627571454,232.731630922,677.58587178,214.500222152,1001.77292278,229.661559301,175.915337585,657.056909271,207.996892344,368.022268973,228.066284401,223.887861265,230.164175947,180.00813491,220.719422701,606.261204632,227.389603968,658.9629375,233.543667402,182.009066918,225.261044446,263.945993466,180.094460253,233.280256872,336.952965096,223.916252571,330.164479158,617.104818807,231.154487761,204.975565221,103.997046638,283.439972739,239.421724419,234.189120936,165.431113792,236.540055008,240.409338628,221.391130322,225.661141779,200.742001509,241.634048922,226.010625273,450.87326709,658.667731229,174.334793075,230.5057911,224.096772903,222.355554495,227.078886306,222.590538783,159.714348319,227.127962032,937.279447227,658.81380485,174.105060355,225.25531239
aichi__minamichita-kana__minamichita,34.74,136.938333333,159.505030674,275.684662684,616.764275725,266.916310263,130.881326926,271.815366001,267.707854461,413.269088467,277.86756226,273.085540594,270.507285939,130.174364905,249.424195564,614.718420815,72.2105038244,998.628302418,275.105558105,277.896911727,192.035217948,277.297744276,131.026554464,268.943150379,146.226518626,268.922334786,1105.95342869,284.993239877,133.231319901,614.249706714,526.619241377,244.782049831,262.662257748,270.537642539,566.241174115,275.537199092,271.976740472,129.244829385,277.252527881,268.835625489,1002.22027034,616.301113342,620.777061025,1001.17598509,1207.56158532,153.227656395,265.761301508,999.245740526,281.837667105,276.004314157,619.181400804,180.285194566,130.582856939,620.957492316,266.803072144,280.281264183,635.394076309,262.843402002,1064.49603584,278.092043623,134.401344979,614.473535631,256.603062325,329.169421715,276.096449316,271.498288071,277.756649972,134.673229621,266.751045856,565.473581139,275.42847034,616.635422738,280.903827594,144.62925279,272.372485061,326.491547726,140.296187853,280.046520709,399.615639745,268.994321573,392.800848171,576.39740411,279.039474519,253.149894888,134.680341069,346.174937575,287.202376745,281.65499679,122.69505426,283.671084042,287.489036709,268.188453386,273.79756762,160.507520711,206.389545308,272.271922861,412.496097486,616.324044013,131.724673928,277.854195765,271.077385355,270.33084689,275.270341767,270.567611908,120.001126229,274.05129707,999.195744384,613.366503563,132.304609371,272.062089878
aichi__nagoya-kana__nagoya,35.1666666667,136.965,169.715463971,258.896117919,629.140606965,249.913480595,142.434767745,254.759121223,249.670699454,421.76376982,260.912078796,255.457266259,253.790936045,139.758499711,229.957064174,627.119224252,85.959720775,953.710953852,257.956643515,260.971387792,199.219904878,259.886505991,143.454009971,252.939013713,155.737164754,252.365974361,1061.66189904,266.414909083,145.678263435,628.949475026,490.070938917,228.739229836,243.957592495,251.932875557,577.083575328,257.402572915,255.975230981,141.063993111,258.979631106,251.607066589,957.277717144,628.678716225,633.140687626,956.429128012,1165.26214275,162.960846148,248.776262412,954.268955184,265.061300753,257.402477224,631.620967342,173.209944269,144.584386596,633.308112516,250.553984967,262.662137682,647.654251251,244.421314846,1022.03012339,259.575007158,146.18630572,627.130359028,237.91385169,338.096691735,257.99008152,253.819023335,260.094573577,150.637431713,250.643296235,576.329289859,257.313406335,629.033081143,263.475978366,152.086691595,255.195133744,283.524947549,150.251205447,263.214190433,357.053215099,253.816062362,350.097174277,587.173867278,261.080291415,234.902860624,131.089320659,304.427769749,269.347529831,264.120353538,135.852035231,266.473609633,270.342903917,251.324513182,255.583378481,170.878933316,211.744628028,255.939538692,420.97176411,628.73806087,144.700102453,260.438509372,254.030884321,252.281851704,256.999457137,252.516747127,129.92777584,257.062053626,954.292458498,628.989875803,144.404264312,255.189002853
aichi__okazaki-kana__okazaki,34.9183333333,137.193333333,184.259233721,246.755279287,643.361087778,237.916044435,155.816668344,242.815394414,238.483306577,438.322750465,248.905182601,243.961638789,241.581612406,154.349324808,219.869750554,641.322002716,53.8904953263,971.859070882,246.092714445,248.941445911,215.88581,248.23147912,156.286690553,240.181025895,170.577580348,240.029625978,1078.60978224,255.694092954,158.526953006,641.57579993,496.415520106,215.939864378,233.288007415,241.201894645,592.290656737,246.310284596,243.223280408,154.256880984,248.000361942,239.789541792,975.474728523,642.898064774,647.372097229,974.245257744,1178.9364309,177.739585512,236.762071134,972.534498156,252.925824882,246.681316864,645.800280853,153.713937239,156.402591856,647.548384099,237.976827111,251.176006245,661.963681024,233.526948684,1035.97630435,248.79098887,159.468644846,641.160212734,227.217147364,354.229691116,246.876771083,242.359511377,248.636258769,161.213947526,237.95822515,591.527063763,246.205444334,643.239122813,251.842178695,168.154288542,243.346616905,298.698534445,164.748030468,251.117547746,371.458513659,240.435365894,364.73365984,602.431599952,249.857733322,223.844899518,108.876899876,317.673691909,258.060864904,252.571410441,148.105794693,254.667267312,258.505362936,239.222997483,244.549964053,185.331410493,229.598982047,243.440355898,437.541600403,642.932897651,157.192902315,248.788239411,242.077783168,241.110032715,246.014184915,241.346959129,144.152300825,245.072010549,972.41278638,640.966506884,157.461134991,243.10435855
aichi__oku-kana__oobu,34.995,136.943333333,163.068567597,265.713332492,622.787457138,256.788049375,134.961453539,261.672732987,256.971844932,416.735727921,267.804816594,262.609390646,260.560914097,133.005249117,237.777375616,620.755144736,78.2025220302,972.123067214,264.919345022,267.851969337,193.993158971,266.963816391,135.661080413,259.412121349,149.216040051,259.064914072,1079.85475213,273.994191745,137.907048793,621.685246158,505.236588648,235.133231875,251.514617633,259.476485637,571.297196645,264.770239128,262.457946055,133.470373637,266.409531628,258.580871598,975.698795338,622.324767891,626.795100305,974.781120045,1182.73141093,156.431851349,255.639397982,972.701981141,271.893683328,264.963068506,625.244556055,175.543450034,136.210374718,626.967745476,257.119615842,269.83417943,641.358400815,251.863018991,1039.55494254,267.107609258,138.674061714,620.665681839,245.442122895,332.741832524,265.348011899,260.986636199,267.276036926,141.602041973,257.1509133,570.537077223,264.67270232,622.671478211,270.571760741,146.323329481,262.160225695,301.124768762,143.493273038,270.063682493,374.527146845,259.951757456,367.623347223,581.421222248,268.387514512,242.236157371,131.487902289,321.558217229,276.637546022,271.262210253,127.675591334,273.483946997,277.344080702,258.14674369,262.977874841,164.180717741,207.322425218,262.558571706,415.950048188,622.369837093,136.715457585,267.5194624,260.937962891,259.596940822,264.422057281,259.83341381,122.890862638,263.955872584,972.699636658,621.364902438,136.7487412,262.028505569
aichi__shingo-castle__shinshiro,34.9066666667,137.518333333,213.632167281,219.598888207,672.278508712,210.862093747,185.115102662,215.758863664,211.770294686,467.724092195,221.793400349,217.087015168,214.422068934,183.804970214,193.774889832,670.236313586,28.8536015755,963.080809829,219.053129534,221.820074129,245.446845163,221.268422106,185.503411597,212.80804313,200.019561968,212.826025286,1068.61318575,229.093668036,187.737253314,670.125413794,478.676653908,188.67826962,206.834241,214.673898454,621.419805007,219.596218898,215.838690629,183.534458681,221.326466329,212.800852824,966.740336718,671.815391852,676.290577654,965.147195014,1165.98059169,207.157363005,209.707169002,963.868779608,225.743530793,220.127355663,674.708180225,124.570147145,185.454429843,676.468687189,210.686220659,224.269555606,690.894228694,206.971346323,1023.34471272,222.198160143,188.739770494,670.037489711,200.789733144,383.613342093,220.15067399,215.508539312,221.753899662,190.009460728,210.624650001,620.654728871,219.485150766,672.153518268,224.870726354,197.726912786,216.326929495,289.131200959,194.163889455,223.959057475,360.647314085,212.820592455,354.168099402,631.567014985,223.069533204,197.277392738,79.3768014988,306.242244298,231.206110012,225.631964721,177.268613848,227.61136998,231.419710242,212.119344256,217.870724783,214.689771191,259.244664058,216.154955134,466.944741612,671.845009032,186.353120788,221.824473952,215.021045477,214.38928969,219.348097456,214.62580626,173.597968463,217.985320228,963.60731936,669.349206397,186.706796102,215.988365275
aichi__tahara-kana__tahala,34.6266666667,137.221666667,185.661471489,257.374055859,640.370225923,248.809861417,157.125636663,253.681928729,250.126542317,438.50572056,259.618825453,255.231862703,252.215467381,156.898667459,232.834338338,638.318285238,47.1538807295,1001.37117562,256.984111317,259.632678204,218.595260837,259.287453103,157.04304362,250.311020336,172.728534587,250.567069711,1107.53308539,267.510567794,159.202388966,636.986739752,519.869043044,226.461524272,245.49217793,253.222778881,590.45115396,257.920095944,253.310681159,155.451491912,259.689440515,250.823055743,1005.00766326,639.907219139,644.382306883,1003.60626901,1206.14388949,179.582853322,247.658874976,1002.09895904,263.458054737,258.627627061,642.761402541,158.886704753,156.174794787,644.567177108,248.316820104,262.346957212,659.01783557,245.52130425,1063.38217707,260.648305082,160.525065533,637.981191128,239.499641897,354.526928446,258.458597744,253.688325457,259.870636551,159.587083735,248.194676684,589.680212103,257.802317542,640.233873992,262.864878213,171.607479432,254.294827921,327.594393053,166.777904772,261.713154315,399.774862086,249.954739389,393.177644005,600.614909157,261.29392275,235.856102909,113.105104733,345.600716626,269.320468465,263.663232146,148.681627137,265.486664087,269.241254107,249.997022128,256.240911445,186.610332356,233.251522813,253.767796139,437.740164746,639.917021033,157.581226923,259.840381317,252.947014428,252.726072378,257.727417519,252.961168478,146.824467227,255.859710474,1001.91223579,635.736848704,158.383758861,253.832822198
aichi__tokai-kana__NONE____2012-10-17,35.0233333333,136.901666667,159.99963867,268.470555649,619.776925136,259.528614981,132.047197789,264.406571161,259.615151954,413.426474815,270.545875234,265.289364838,263.326604874,129.923052698,240.289992697,617.746851777,82.9556864295,970.618323194,267.643418795,270.595789088,190.649924526,269.662667355,132.823793779,262.243298712,146.104111827,261.845857628,1078.53336908,276.57966442,135.067723859,618.879128946,505.543519727,237.970394341,254.095975357,262.064480028,568.161274958,267.401436693,265.288286439,130.582319219,269.026939898,261.299776944,974.186087556,619.314377045,623.783203153,973.3287434,1181.91078557,153.329907109,258.382038451,971.178580086,274.64994663,267.549368102,622.239274769,179.138350656,133.516379681,623.954722791,259.929365831,272.512510132,638.336680358,254.471470191,1038.69899078,269.701331723,135.774227232,617.679404713,248.02739346,329.48225968,267.981701549,263.662383207,269.95119109,139.084714562,259.973507572,567.402318948,267.305800184,619.662781816,273.267827566,143.045519162,264.882619419,300.205193654,140.426735279,272.815382601,373.689901965,262.856813967,366.753788989,578.279048884,271.034159136,244.865241362,135.356027105,320.91676304,279.291344516,273.948014464,124.919596593,276.200599192,280.064270132,260.899678415,265.602110043,161.124309102,203.830112966,265.358781789,412.63940685,619.36256408,133.926051303,270.217705453,263.672968432,262.238153884,267.040356172,262.474362661,119.856306538,266.695127376,971.199261968,618.643035451,133.880144986,264.77920104
aichi__toyama-kana__toyoyama____2005-02-17,35.255,136.923333333,169.361212894,260.600621484,627.968117226,251.604467661,142.728243379,256.416179375,251.110208632,419.957677796,262.567990935,256.972118115,255.534319254,139.657054764,231.134248762,625.953797467,94.9424572916,946.073054285,259.577802729,262.634306995,197.926344332,261.435942695,143.925988029,254.856978462,155.391130501,254.154049861,1054.31019577,267.651720469,146.121673612,628.307624463,485.786643612,230.763320087,245.257678761,253.222283165,575.608494421,258.785055304,257.88084935,141.437571889,260.321533792,253.235850335,949.62713378,627.506861468,631.962337175,948.873667678,1158.7399143,162.576039225,250.476600427,946.601769835,266.743909219,258.669508115,630.460939763,177.614848977,145.38913265,632.126694162,252.423766327,264.149652545,646.44197287,245.789389803,1015.45652397,260.854136097,146.475330547,626.022941284,239.246218495,336.562193223,259.377090464,255.328357112,261.581945898,151.794350964,252.546516496,574.85786347,258.701075127,627.86550019,265.006912591,151.333215769,256.820958721,277.035316897,150.076561527,264.890610229,350.656369434,255.926228512,343.646249448,585.675160236,262.490871088,236.359584705,136.65791695,298.433816956,270.751330233,265.622699102,136.606326041,268.048778341,271.915686267,253.042923181,256.953848603,170.548096268,209.957807157,257.766139367,419.16281183,627.574405365,145.275208384,261.984614,255.693407787,253.707068112,258.350024272,253.940491153,130.071263959,258.725642827,946.661392872,628.561467898,144.789288569,256.888576675
aichi__toyohashi-kana__toyohashi,34.75,137.341666667,196.453738821,241.460868463,653.352979793,232.818038188,167.830004939,237.70355192,233.961174167,450.190901773,243.68553811,239.159708196,236.291385383,167.079805646,216.358195039,651.305096679,35.4605584384,984.801857856,241.004282111,243.704866269,228.942965534,243.271313953,167.974983803,234.50890874,183.155106697,234.664193055,1090.73313219,251.327701905,170.178591533,650.53418144,502.318019216,210.523764464,229.195023451,236.976334326,602.992653537,241.772659901,237.523713625,166.194399159,243.526095617,234.800750763,988.447040943,652.889830813,657.36584503,986.974247953,1188.9002354,190.167618983,231.664669313,985.55211195,247.574280533,242.404704498,655.762263865,144.241665932,167.501312072,657.547654687,232.459313519,246.307484826,671.989582757,229.270508165,1046.18072382,244.447925759,171.351398713,651.031309904,223.177112923,366.098015667,242.318281588,237.600386079,243.813010132,171.482603708,232.36273993,602.2241996,241.657701763,653.221806091,246.861321602,181.471144683,238.297701211,310.903301179,177.228636545,245.811495898,382.865027427,234.308238201,376.308124319,613.151367606,245.190892269,219.587759416,98.4622396535,328.603081462,253.268691051,247.644211944,159.64138129,249.535367324,253.314974076,234.035736057,240.072747812,197.457205158,243.22999275,237.921391635,449.418626743,652.908713261,168.666239606,243.825880522,236.966965004,236.570420761,241.556077632,236.806249176,156.895699792,239.903357708,985.337510727,649.502655261,169.254349179,237.888010348
aichi__toyota-kana__toyota,35.1316666667,137.176666667,187.201343867,241.098056548,646.940480495,232.138364176,159.467166827,237.006405176,232.113946384,440.082848035,243.15255763,237.82613019,235.96666706,157.141129558,212.67217847,644.913907205,68.5422032308,950.255883352,240.230411948,243.205856771,217.353540355,242.21948715,160.320945731,234.972235366,173.259379293,234.506283268,1057.43065174,249.017313543,162.561071806,646.308590092,479.666228353,210.719156346,226.534925071,234.507709055,595.125908362,239.885663585,238.014799948,158.031263859,241.496911742,233.882631884,953.855625709,646.478178246,650.944414849,952.754076877,1159.01624869,180.49140535,230.994761152,950.892331449,247.274219316,239.989742181,649.410488,153.824326825,161.133278558,651.114230717,232.629303162,245.045425754,665.481980499,226.936290943,1015.93165207,242.148200098,163.206008611,644.878858321,220.471583273,356.265089123,240.468324399,236.19493138,242.481304611,166.806256154,232.691272793,594.369071048,239.791989686,646.829092201,245.820432509,169.936819879,237.468477999,277.891770392,167.652651028,245.434524467,351.021793158,235.696023531,344.201927801,605.231601638,243.533400085,217.353587994,111.435136825,297.637776563,251.79604048,246.488847563,152.494582271,248.776206334,252.642949172,233.524381596,238.079744454,188.342334048,230.188497553,238.043589624,439.293051433,646.531021759,161.466060537,242.773667157,236.274470483,234.734042468,239.511695422,234.969912469,147.151013783,239.300837127,950.818934606,646.159778539,161.345815183,237.399741725
aichi__writer-katakana__tsukodee,34.9766666667,137.425,206.093097455,224.661329597,665.382503617,215.831931283,177.71616463,220.731719347,216.444702114,460.086720052,226.816203937,221.900880097,219.486690693,176.123156328,197.936411027,663.344451888,40.3347818421,958.553416008,224.01147426,226.851438834,237.501214684,226.159862018,178.233623999,218.067517429,192.356436159,217.930199828,1064.56092426,233.677061848,180.47632378,663.677357454,477.900973538,193.832297448,211.290696194,219.19377752,614.229256244,224.273167029,221.109210182,176.170184269,225.969833638,217.713396301,962.196827325,664.919521187,669.393083241,960.740778441,1163.13089864,199.537910196,214.677673825,959.299207657,230.829990043,224.670095894,667.824640474,131.91975758,178.421386546,669.568783608,215.869447581,229.112205939,683.980436796,211.512247045,1020.34878865,226.773736564,181.383531434,663.193927495,205.222754341,376.017886298,224.837932581,220.3016937,226.575269755,183.299976931,215.847425133,613.466417223,224.167353692,665.26150094,229.770061964,189.77334402,221.267308171,284.680607493,186.554052219,229.023914792,356.748617717,218.309131366,350.166880817,624.366748361,227.81021762,201.825658024,87.5017059638,302.550550029,236.005261149,230.503496137,170.082693682,232.58532884,236.420509736,217.133583785,222.517869785,207.176308749,251.045959379,221.333977415,459.303978862,664.956003171,179.167325499,226.71662035,219.993976247,219.070818152,223.984470036,219.307732461,165.942108502,222.985266173,959.090213492,663.085527577,179.391770109,221.014158322
akita__NONE__uno-tay,38.96,140.528333333,670.678222548,372.868215994,1087.27096387,375.824194098,650.417244176,373.265045338,370.382254186,881.700903779,371.023536984,369.782824107,375.57923489,645.548523694,373.676419377,1085.47696595,533.631533096,459.919576292,371.275434644,371.166783244,688.756537291,368.914525434,652.420443731,379.863839735,658.217169676,377.104837588,555.888774037,359.17776684,654.288575367,1096.6495512,82.2809985338,390.955323733,369.78866283,366.182453081,1032.22368393,366.040876248,378.549611466,649.64818048,364.50267594,373.801956131,463.803618471,1086.84273444,1090.97311728,459.642047848,643.026325797,664.396269777,376.458179992,461.520734635,370.218163181,363.443632616,1089.86808102,453.704199174,655.394636361,1091.07505186,379.596296907,366.454748039,1104.16974455,371.0194019,501.120260204,362.842712791,653.809657359,1086.56612097,373.093132578,809.678839357,365.913451297,370.287552663,367.403827869,663.009736433,380.320828857,1031.58045802,366.192976936,1087.26033416,367.175650715,652.033121362,372.394781158,246.68240873,654.489231678,370.703418913,174.320229559,384.01647653,181.658486714,1041.30323271,365.261429376,376.928628221,481.677319455,223.171951551,362.034617303,366.269779765,647.032846186,367.160931449,365.770973481,375.912586565,366.489350436,671.900791838,694.600058584,376.730301115,880.927544869,1087.05257905,654.174765855,368.634803439,373.656748908,369.021055665,365.480488494,368.89484137,638.182945714,372.575906101,460.232287261,1100.32961539,652.769547241,374.076900208
akita__ai-no-kana__aniayi,39.9933333333,140.403333333,747.025610416,484.589859503,1140.36550586,486.954128107,729.381031318,484.694239763,481.331118707,940.166724521,482.843935616,481.169769737,486.996688078,724.112318284,482.979838612,1138.6729349,632.351725876,348.973102475,482.889337974,482.994824128,761.523745953,480.6085547,731.584577973,491.325032139,735.434884754,488.455497636,449.993948603,471.088837957,733.287823061,1152.47485559,195.636469954,500.804852946,480.235950517,477.180736874,1085.56483931,477.469854696,490.197632699,728.804486789,476.007956978,485.00621475,352.79860482,1139.95537581,1143.90932434,349.601249432,550.203278477,741.105988542,487.517505028,350.299349056,482.307254414,474.79475439,1142.94805778,560.337414029,734.985226719,1143.98993769,490.875377741,478.286530042,1156.46868477,481.550744539,406.801770236,474.34496456,732.553063914,1140.06152806,483.125932163,873.454624849,477.383832016,481.562861496,479.07348284,742.830577623,491.624765257,1084.96721228,477.619521045,1140.38377398,479.083615069,728.866184393,483.833473825,332.300066631,732.305038607,482.67720239,259.230079907,495.633855646,265.972760406,1094.16080003,476.946246778,486.834859045,584.85988096,313.301119315,474.226502121,478.200918889,727.01089206,479.276807025,478.114729669,487.153331937,477.790268802,748.217446135,765.52134283,488.333187144,939.42119283,1140.20581303,733.421241576,480.361781923,485.041744161,480.137802778,476.861772399,480.026442022,717.674676884,484.157608256,349.364654512,1157.23546377,731.754225131,485.559263446
akita__akita-kana__akita,39.7166666667,140.098333333,706.719539789,451.502443957,1101.32134862,453.44308492,689.111550439,451.395163255,447.716716115,900.576630405,449.835456378,447.851215386,453.682800456,683.83571199,448.406698708,1099.61827562,594.053185131,385.088535848,449.727639875,449.991691382,721.230001429,447.51216018,691.319019763,458.029885468,695.136939153,455.090810284,488.091027816,438.184092984,693.018465735,1113.18078793,174.067060755,466.475330178,446.310495771,443.610850405,1046.47543748,444.19164144,457.040166845,688.539217901,442.788151861,451.550818994,388.865270912,1100.90930131,1104.88197298,386.240584775,590.299972959,700.802778445,453.957828441,386.233166336,449.508710209,441.470069083,1103.90628717,524.378767682,694.728903365,1104.96470747,457.454469306,445.299874716,1117.50923603,447.672480161,446.884864834,441.127968975,692.27865698,1100.97844817,448.948948306,833.492948153,444.135123934,448.165857769,445.96361621,702.578522455,458.218879142,1045.87320132,444.339151743,1101.33680834,446.152727438,688.564862139,450.543558432,292.831223587,692.01498286,449.786824179,220.106981199,462.439081497,226.730676001,1055.12165868,443.853791288,452.575655028,547.705185721,274.449655694,441.53420747,445.290452136,686.765949436,446.508381803,445.536483701,453.716637437,444.421934187,707.911142959,725.259004511,455.148013758,899.828682339,1101.15588108,693.157196755,447.290495313,451.710664412,446.63760102,443.551923317,446.536505684,677.419149399,450.968912292,385.528103852,1117.84909206,691.484804838,452.295337264
