id,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
oita__watami-kana__nukumi____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oita__ya-gama-kana__yabakei,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oita__yubei-kana__yunohira____1977-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oita__yufuin-kana__yu-fein,1.0,1.0,1.0,0.996131528046,0.998065764023,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
okayama__akaiwabe-kana__akaiwa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okayama__asahi-kishi__asahinishi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okayama__bengara-kana__onbara,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okayama__fu-kana__tomi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okayama__fukuwa-kana__fukuwatari,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
okayama__imaoka-kana__imaoka,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
okayama__jinyama-kana__jinyama,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okayama__kamonagata-kana__kaminagata,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.967117988395,0.0,0.0,0.0,0.0,0.0
okayama__kasaoka-kana__casaoka,0.998065764023,0.998065764023,0.998065764023,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okayama__kibi-central-kana__millet-turret,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okayama__kurashiki-kana__krasiki,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okayama__kuze-kana__kise,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
okayama__mushiaki-kana__mushiagete,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okayama__nagi-kana__nagi,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
okayama__nagiyama-kana__nagi-san____1980-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okayama__niimi-kana__nimi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
okayama__nisiji-temple-kana__nichi-auji,0.998065764023,0.998065764023,0.998065764023,0.996131528046,0.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
okayama__NONE__wake,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
okayama__ohirayama-kana__oohirayama____2005-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okayama__okayama-kana__okayama,1.0,1.0,1.0,0.588007736944,1.0,0.0,0.00580270793037,0.0,1.0,0.982591876209,1.0,0.982591876209,1.0,1.0
okayama__okiyama-kana__ozorayama____2005-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okayama__saya-kana__saya,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okayama__senya-kana__chiya,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.990328820116,0.0,0.0,0.0,0.0,0.0
okayama__shimousobu-kana__simoazae,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okayama__takahi-kanaka__takahashi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
okayama__tamano-kana__tamano,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okayama__tenko-mountain-kana__amagoyama____2010-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okayama__tsuyama-kana__tsuyama,1.0,1.0,1.0,0.678916827853,1.0,0.0,0.0483558994197,0.036750483559,1.0,0.992263056093,1.0,0.992263056093,1.0,0.0
okayama__yaganaka__yakage,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__anseong-kana__asimine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okinawa__awakuni-kana__agni,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okinawa__base-kana__shimoji,0.996131528046,0.996131528046,0.996131528046,0.996131528046,0.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
okinawa__castle-kana-kuroshabe-north-latitude__NONE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__former-eastern-kana__cuteut,0.998065764023,0.996131528046,0.996131528046,0.998065764023,0.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
okinawa__hateruma-katakana__hatema,0.996131528046,0.998065764023,0.998065764023,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okinawa__headquarters-kana__motobu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__higashi-kana__higashi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__huya-kana__goya,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__ibaruma-kana__ibalma,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okinawa__iino-kana__tokorono,0.992263056093,0.992263056093,0.992263056093,0.988394584139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okinawa__irabu-kana__iraq____2009-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__iriomote-island-kana__iriomote-nima,0.998065764023,0.998065764023,0.998065764023,0.831721470019,0.998065764023,0.0,0.0,0.0,0.998065764023,0.988394584139,0.998065764023,0.988394584139,0.998065764023,0.0
okinawa__ishigakijima-kana__ishigakijima,1.0,1.0,1.0,0.793036750484,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
okinawa__izena-kana__izana,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okinawa__kagamihara-kana__kagamihara,0.996131528046,0.996131528046,0.996131528046,0.996131528046,0.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
okinawa__kawahira-kana__kabila,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__kerama-kana__kerama,0.984526112186,0.982591876209,0.982591876209,0.986460348162,0.0,0.0,0.0,0.0,0.976789168279,0.0,0.0,0.0,0.0,0.0
okinawa__kin-woo-ka__NONE____2007-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__kitahara-kana__kitahara,0.996131528046,0.998065764023,0.998065764023,0.990328820116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okinawa__kitaito-kato-kana__kitadayi,0.988394584139,0.984526112186,0.984526112186,1.0,0.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
okinawa__kugamayama-kana__gogayama____1981-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__kumejima-kana__kumejima,1.0,1.0,1.0,0.798839458414,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
okinawa__kunibata-kana__kunigami,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__masa-eri-kana__maezaat____2013-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__minami-daito-minami-daitojima-kana__minami-daito-jima,1.0,1.0,1.0,0.723404255319,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.823984526112
okinawa__miyagijima-kana__miyagijima,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okinawa__miyakojima-kana__miyokojima,1.0,1.0,1.0,0.765957446809,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
okinawa__moriyama-kana__moriyama,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
okinawa__nagamasakana-kana__nakama____1981-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__nago-kana__nago,1.0,1.0,1.0,0.79497098646,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
okinawa__naha-kana__naha,1.0,1.0,1.0,0.762088974855,1.0,1.0,0.0,0.00193423597679,1.0,1.0,1.0,1.0,1.0,1.0
okinawa__naka-kana__nakasuji,0.996131528046,0.992263056093,0.992263056093,0.982591876209,0.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
okinawa__number-of-threads-kana__itokazu,1.0,1.0,1.0,0.99419729207,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okinawa__ohara-kana__oohara,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okinawa__oku-kana__ok,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okinawa__shita-awara-kana__sita-arab,0.990328820116,0.976789168279,0.976789168279,0.998065764023,0.0,0.0,0.0,0.0,0.984526112186,0.0,0.0,0.0,0.0,0.0
okinawa__tamaki-kana__tonaki,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__tarama-kana__talama____2009-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__tokashiki-kana__tokashiki,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
okinawa__yomitani-kana__yomitan,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okinawa__yonagunijima-kana__jonagunigama,0.996131528046,0.996131528046,0.996131528046,0.715667311412,0.99419729207,0.0,0.0,0.0,0.996131528046,0.984526112186,0.996131528046,0.984526112186,0.996131528046,0.0
okinawa__yonahatake-kana__jonahadake____2005-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osaka__hirakata-kana__hirakata,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
osaka__ibaraki-kana__ibaraki,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osaka__ikomayama-kana__ikomayama,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
osaka__kansai-island-kana__cancunjima,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
osaka__kawachinagano-kana__kawachinagano,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osaka__kumakura-kana__kumatri,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
osaka__mino-kana__minoo____2009-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osaka__nose-kana__nose,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
osaka__osaka-kana__osaka,1.0,1.0,1.0,0.605415860735,1.0,1.0,0.00386847195358,0.0,1.0,1.0,1.0,1.0,1.0,1.0
osaka__sakai-kana__sakai,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
osaka__toyonaka-kana__toyonaka,1.0,0.998065764023,0.998065764023,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
osaka__yao-kana__yao,0.996131528046,0.998065764023,0.998065764023,0.996131528046,0.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
saga__branch-tree-kana__ezargi____2010-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saga__hachiman-dake-kana__hachiman-dake____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saga__imari-kana__imari,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
saga__karatsu-kana__karatsu,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
saga__kawa-kana__kawasoe,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
saga__kitayama-kana__hokuzan,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saga__mt-nanba-mountain__gonggeyama____2010-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saga__saga-kana__saga,1.0,1.0,1.0,0.603481624758,1.0,1.0,0.0135396518375,0.00967117988395,1.0,1.0,1.0,1.0,1.0,1.0
saga__shiroishi-kana__shiroishi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
saga__tadakatake-kana__talladake____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saga__tosu-kana__toss,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saga__ureshino-kana__ureshino,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
saga__wada-kada__watada____2010-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saitama__chichibu-kana__chichibu,1.0,1.0,1.0,0.504835589942,1.0,0.0,0.0386847195358,0.0116054158607,0.992263056093,1.0,1.0,1.0,1.0,0.0
saitama__dahei-kana__doudaira____2000-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saitama__hanno-kana__hannou,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saitama__hatoyama-kana__hatoyama,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
saitama__kamiyoshida-kana__kamiyoshida,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saitama__konosu-kana__konos,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saitama__koshigaya-kana__NONE,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
saitama__kuki-kana__coke,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
saitama__kumagai-kana__kumagaya,1.0,1.0,1.0,0.508704061896,1.0,0.0,0.0251450676983,0.00967117988395,1.0,1.0,1.0,1.0,1.0,1.0
saitama__mikamine-kana__mitsumine,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saitama__saitama-kana__saitama,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
saitama__tokiwa-kana__tokigawa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saitama__tokorozawa-kana__tokorozawa,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
saitama__urayama-kana__ulayama,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saitama__yorii-kaoru__yori,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
shiga__arakawa-kana__arakawa____2005-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shiga__frostbara-kana__shimogahara____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shiga__higashi-minakawa-katakana__higashi-omi,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
shiga__hikone-kana__hiconne,1.0,1.0,1.0,0.669245647969,1.0,1.0,0.0773694390716,0.0309477756286,1.0,1.0,1.0,1.0,1.0,1.0
shiga__ibukiyama-kana__ibukiyama____2001-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shiga__imazu-kana__imazu,0.976789168279,0.976789168279,0.976789168279,1.0,1.0,0.0,1.0,1.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
shiga__kimikeba-terracea-kana__kimigahataidai____1979-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shiga__kiriki-taira-kana__kutskhella,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shiga__mihara-kana__mybala,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.94003868472,0.0,0.0,0.0,0.0,0.0
shiga__minami-komatsu-kana__minami-komatsu,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.972920696325,0.0,0.0,0.0,0.0,0.0
shiga__nagahama-kana__nagahama,1.0,1.0,1.0,0.986460348162,1.0,0.0,0.0,0.0,0.980657640232,0.0,0.0,0.0,0.0,0.0
shiga__omihachiman-kana__oumi-hatiman,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shiga__otsu-kana__otsu,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
shiga__shigaraki-kana__shigaraki,1.0,1.0,1.0,1.0,0.996131528046,0.0,0.0,0.0,0.959381044487,0.0,0.0,0.0,0.0,0.0
shiga__shunshu-kana__suijyo____2001-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shiga__tsuchiyama-kana__tsuchiyama,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
shiga__yanagase-kana__janagasse,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__akana-kana__NONE,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.941972920696,0.0,0.0,0.0,0.0,0.0
shimane__azumayama-kana__azumayama____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__daito-kana__daito,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__engaged-kana__kakeya,1.0,1.0,1.0,1.0,0.965183752418,0.0,0.0,0.0,0.970986460348,0.0,0.0,0.0,0.0,0.0
shimane__fukumitsu-kana__fuku-mitsu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__hakuta-katakana__hakuta,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__hamada-kana__hamada,1.0,1.0,1.0,0.599613152805,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
shimane__harayama-kana__harayama____2004-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__haza-kana__haza,0.0,0.0,0.0,0.980657640232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__hikawa-kana__hikawa,0.998065764023,0.998065764023,0.998065764023,0.996131528046,0.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
shimane__izumo-kana__izumo,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
shimane__kaipa-kana__amata,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
shimane__kashima-kana__kashima,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
shimane__kawamoto-kana__kawamoto,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
shimane__masuda-kana__masuda,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
shimane__matsue-kana__mesoe,1.0,1.0,1.0,0.705996131528,1.0,1.0,0.0870406189555,0.0328820116054,1.0,0.996131528046,1.0,0.996131528046,1.0,1.0
shimane__mikumi-kana__misumi,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__misaki-saigo__saigo-misaki,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
shimane__mizuho-kana__mizuho,1.0,1.0,1.0,0.998065764023,1.0,0.0,1.0,1.0,0.955512572534,0.0,0.0,0.0,0.0,0.0
shimane__muikaichi-kana__muikaiichi____2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__nishinoshima-kana__nishinoshima____1978-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__ota-kana__oda,0.998065764023,0.998065764023,0.998065764023,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
shimane__sada-kana__sada,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__saigo-kana__saigou,1.0,1.0,1.0,0.603481624758,1.0,0.0,0.0599613152805,0.0406189555126,0.988394584139,0.99419729207,1.0,0.99419729207,1.0,0.0
shimane__sakurae-kana__sakurae,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__sayama-kana__hijiriyama____1978-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__takatsu-kana__takatsu,0.99419729207,0.992263056093,0.992263056093,1.0,0.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
shimane__talent-kana__hikimi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__ten-species-makino__tokusagamine____2004-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimane__tsuwano-kana__tsunano,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.978723404255,0.0,0.0,0.0,0.0,0.0
shimane__yayori-kana__yasaka,1.0,1.0,1.0,1.0,0.996131528046,0.0,1.0,1.0,0.980657640232,0.0,0.0,0.0,0.0,0.0
shimane__yokota-kana__yokota,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.967117988395,0.0,0.0,0.0,0.0,0.0
shimane__yoshika-kana__yoshika,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
shizuoka__amagiyama-kana__amagi-san,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__bear-kana__bear,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__fuji-kana__fuji,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
shizuoka__gotemba-kana__gothenba,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
shizuoka__hamamatsu-kana__hamamatsu,1.0,1.0,1.0,0.458413926499,1.0,0.0,0.0,0.0,1.0,0.996131528046,1.0,0.996131528046,1.0,0.0
shizuoka__haruno-kana__harno,0.0,0.0,0.0,0.473887814313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shizuoka__igawa-kana__ikawa,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
shizuoka__inatori-kana__inatri,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
shizuoka__iro-azaki-kana__irouzaki,1.0,1.0,1.0,0.448742746615,1.0,0.0,0.0,0.0,1.0,0.986460348162,1.0,0.986460348162,1.0,0.0
shizuoka__iwata-kana__iwata,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
